Custid,Education,Marital_Status,Recency,MntMiniatures,MntPainting_Material,MntCard_Games,MntMagazines,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,DepVar,IMP_Income,_WARN_,IMP_MntBrandA__Material,IMP_MntScenario,campaign_acceptance,Childhome,Mnt,Frq,average_purchase,age,loyalty
140022455,Graduation,Married,82,0.1818181818,0.2727272727,0.2727272727,0.0909090909,0.1,0.5,0.2,0.3,7,0,0,22941,,0.2727272727,0.1818181818,0,1,11,10,1.1,36,30
140022461,Graduation,Married,66,0.4851485149,0.0297029703,0.4158415842,0.0693069307,0.2307692308,0.4615384615,0.1538461538,0.3846153846,7,0,0,58671,,0.2376237624,0,0,1,101,13,7.7692307692,54,39
140022464,Master,Single,36,0.6666666667,0,0.3333333333,0,0.0909090909,0.4545454545,0.1818181818,0.3636363636,7,0,0,39973,,0.2144875799,0,0,1,27,11,2.4545454545,63,27
140022473,Graduation,Together,79,0.5864661654,0.0939849624,0.2293233083,0.0726817043,0.2222222222,0.4444444444,0.1851851852,0.3703703704,7,0,0,58448,,0.0463659148,0.0175438596,0,1,798,27,29.555555556,34,43
140022476,Basic,Married,0,0.4098360656,0.0983606557,0.2950819672,0.131147541,0.1666666667,0.5,0.1666666667,0.3333333333,7,0,0,38518,,0.4754098361,0.0655737705,0,1,61,12,5.0833333333,28,39
140022482,Graduation,Married,54,0.3576642336,0.2052919708,0.2208029197,0.0282846715,0.125,0.4583333333,0.2916666667,0.25,3,0,0,80573,,0.0547445255,0.1879562044,0,1,1096,24,45.666666667,39,38
140022488,PhD,Married,72,0.6823855756,0.040221914,0.2288488211,0.0152565881,0.1538461538,0.3846153846,0.1923076923,0.4230769231,4,0,0,92852,,0.0221914008,0.0332871012,0,1,721,26,27.730769231,45,24
140022494,PhD,Married,67,0.4946466809,0.0364025696,0.4411134904,0.0149892934,0.2857142857,0.5714285714,0.1428571429,0.2857142857,9,0,0,34117,,0.0535331906,0.0128479657,0,1,467,21,22.238095238,32,41
140022503,2n Cycle,Single,87,0.4144144144,0,0.3693693694,0.0720720721,0.0769230769,0.4615384615,0.1538461538,0.3846153846,3,0,0,55504,,0.036036036,0.1441441441,0,1,111,13,8.5384615385,54,26
140022506,Graduation,Married,62,0.3014553015,0.0345114345,0.5451143451,0.0415800416,0.04,0.36,0.44,0.2,1,0,1,106798,,0.00997921,0.0773388773,2,0,2405,25,96.2,70,29
140022527,Graduation,Married,78,0.1086956522,0.1956521739,0.3043478261,0.0434782609,0.2857142857,0.5,0.1428571429,0.3571428571,7,0,0,10224,,0.2608695652,0.347826087,0,1,46,14,3.2857142857,44,26
140022539,PhD,Married,21,0.6558704453,0.012145749,0.3238866397,0.008097166,0.3529411765,0.5294117647,0.1764705882,0.2941176471,9,0,1,43069,,0.024291498,0,0,1,247,17,14.529411765,42,41
140022545,Master,Married,63,0.6090225564,0.015037594,0.3533834586,0.007518797,0.0714285714,0.3571428571,0.2142857143,0.4285714286,2,0,0,59024,,0,0.015037594,0,1,133,14,9.5,51,28
140022557,Graduation,Together,12,0.6209677419,0.0120967742,0.2782258065,0.0564516129,0.0588235294,0.4705882353,0.2352941176,0.2941176471,4,0,0,51204,,0.0806451613,0.0322580645,0,0,248,17,14.588235294,29,37
140022566,Graduation,Married,20,0.5608882521,0,0.4054441261,0.0150429799,0.0357142857,0.4642857143,0.3571428571,0.1785714286,4,0,0,77757,,0.0257879656,0.0186246418,0,0,1396,28,49.857142857,52,29
140022575,Basic,Married,88,0.3333333333,0.2777777778,0.1666666667,0,0.1,0.4,0.2,0.4,3,0,0,43120,,0.4444444444,0.2222222222,0,0,18,10,1.8,53,30
140022581,Graduation,Together,21,0.3488843813,0.046653144,0.523326572,0.0365111562,0.2380952381,0.380952381,0.1904761905,0.4285714286,4,0,0,71568,,0.1257606491,0.0446247465,0,1,493,21,23.476190476,40,24
140022599,Master,Divorced,78,0.3604060914,0.1015228426,0.4060913706,0,0.0666666667,0.4,0.2,0.4,2,0,0,50371,,0.1015228426,0.1319796954,0,0,197,15,13.133333333,41,31
140022608,Graduation,Together,13,0.3736263736,0.0549450549,0.4835164835,0,0.2307692308,0.4615384615,0.2307692308,0.3076923077,5,0,0,39069,,0.1428571429,0.0879120879,0,1,91,13,7,34,27
140022611,Basic,Married,77,0.1052631579,0.1315789474,0.5263157895,0.0263157895,0.25,0.5,0.25,0.25,8,0,0,12276,,0.6052631579,0.2105263158,1,1,38,12,3.1666666667,39,33
140022623,2n Cycle,Together,23,0.3333333333,0.2307692308,0.2820512821,0,0.0909090909,0.4545454545,0.1818181818,0.3636363636,6,0,0,48059,,0.1025641026,0.1538461538,0,1,39,11,3.5454545455,39,31
140022635,Master,Together,51,0.5625,0,0.375,0.0625,0.1,0.5,0.2,0.3,8,0,0,35935,,0.375,0,0,1,16,10,1.6,49,45
140022641,Basic,Together,82,0.1111111111,0,0.2857142857,0.126984127,0.2307692308,0.5384615385,0.1538461538,0.3076923077,7,0,0,32008,,0.3174603175,0.4761904762,0,1,63,13,4.8461538462,25,25
140022650,Graduation,Married,18,0.8415841584,0.0118811881,0.1128712871,0.0178217822,0.1739130435,0.4782608696,0.1739130435,0.347826087,7,0,0,65060,,0.0495049505,0.0158415842,1,1,505,23,21.956521739,38,36
140022653,Graduation,Married,79,0.1668185962,0.1586144029,0.546946217,0.0820419325,0.0344827586,0.2413793103,0.275862069,0.4827586207,1,0,0,83999,,0.0984503191,0.0455788514,1,0,1097,29,37.827586207,31,29
140022662,Graduation,Divorced,6,0.3020446097,0.1161710037,0.4182156134,0.0557620818,0.0344827586,0.3448275862,0.2068965517,0.4482758621,3,0,0,72182,,0.1105947955,0.1078066914,0,1,1076,29,37.103448276,61,38
140022683,Graduation,Married,66,0.5167286245,0.0362453532,0.4005576208,0.0148698885,0.0666666667,0.4,0.1666666667,0.4333333333,5,0,0,89593,,0.0427509294,0.031598513,0,0,1076,30,35.866666667,59,35
140022695,Graduation,Single,45,0.185,0.0975,0.6225,0.04,0.2105263158,0.5789473684,0.1578947368,0.2631578947,9,0,1,54613,,0.415,0.055,0,1,400,19,21.052631579,30,29
140022719,Basic,Married,76,0.1038477451,0.0865397876,0.363467108,0.1730795752,0.2307692308,0.5384615385,0.2307692308,0.2307692308,7,0,0,28461,,0.8134740036,0.273065784,0,1,57.77689243,13,4.4443763408,37,32
140022737,Basic,Married,48,0.0253968254,0.1428571429,0.2952380952,0.1682539683,0.2941176471,0.5294117647,0.1764705882,0.2941176471,9,0,0,33948,,0.3238095238,0.3682539683,0,1,315,17,18.529411765,35,36
140022740,Basic,Married,34,0.8440492476,0.0437756498,0.0861833105,0.0259917921,0.1481481481,0.5185185185,0.1481481481,0.3333333333,8,0,0,66496,,0.3611491108,0,1,1,731,27,27.074074074,48,45
140022746,Graduation,Married,54,0.2994715208,0.1056958309,0.4844392249,0.0634174985,0.037037037,0.2962962963,0.4074074074,0.2962962963,1,0,0,99099,,0.184380505,0.0469759248,2,0,1703,27,63.074074074,35,23
140022749,Graduation,Single,12,0.4573732719,0.0610599078,0.4170506912,0,0.2222222222,0.4074074074,0.4074074074,0.1851851852,6,0,1,81154,,0.2442396313,0.064516129,0,1,868,27,32.148148148,41,41
140022758,2n Cycle,Married,26,0.8842364532,0,0.1157635468,0,0.3333333333,0.5238095238,0.2857142857,0.1904761905,8,0,1,67658,,0.315270936,0,1,1,406,21,19.333333333,39,32
140022827,2n Cycle,Single,85,0.0909090909,0.1909090909,0.3818181818,0.0818181818,0.2857142857,0.5,0.2142857143,0.2857142857,8,0,0,25819,,0.0909090909,0.2545454545,0,1,110,14,7.8571428571,39,28
140022833,Master,Single,55,0.5464480874,0.1475409836,0.2404371585,0,0.0666666667,0.4,0.2,0.4,2,0,0,66525,,0.087431694,0.0655737705,0,1,183,15,12.2,40,23
140022839,Graduation,Single,80,0.2894736842,0.0526315789,0.5263157895,0.1315789474,0.0909090909,0.4545454545,0.1818181818,0.3636363636,8,0,0,26841,,0.3421052632,0,0,1,38,11,3.4545454545,41,33
140022845,Master,Divorced,13,0.389380531,0,0.4646017699,0.0353982301,0.0740740741,0.4444444444,0.1851851852,0.3703703704,5,0,1,79290,,0.0210176991,0.110619469,1,1,904,27,33.481481481,66,23
140022854,2n Cycle,Divorced,50,0.3511647972,0.0690250216,0.2864538395,0.0345125108,0.2,0.4,0.25,0.35,4,0,0,64629,,0.0293356342,0.2588438309,0,1,1159,20,57.95,46,42
140022869,Basic,Together,91,0.2024390244,0.3365853659,0.1085365854,0.0914634146,0.2,0.28,0.2,0.52,2,0,0,53508,,0.3109756098,0.2609756098,0,1,820,25,32.8,43,40
140022878,Basic,Married,97,0.4623955432,0.0222841226,0.4484679666,0.0222841226,0.1052631579,0.4736842105,0.1578947368,0.3684210526,6,0,0,59603,,0.1058495822,0.0445682451,0,1,359,19,18.894736842,42,24
140022896,Graduation,Married,37,0.6255562619,0.0127145582,0.1926255563,0.0152574698,0.2962962963,0.4814814815,0.2592592593,0.2592592593,7,0,0,86041,,0,0.1538461538,0,1,1573,27,58.259259259,39,35
140022905,PhD,Together,12,0.85,0,0.15,0,0.1,0.5,0.2,0.3,5,0,0,56248,,0,0,0,1,20,10,2,66,23
140022908,2n Cycle,Together,94,0.0589519651,0,0.3209606987,0.2532751092,0.35,0.35,0.3,0.35,5,0,0,57011,,0.4410480349,0.3668122271,0,1,458,20,22.9,59,45
140022920,Graduation,Married,12,0.6608695652,0.0782608696,0.1847826087,0.0239130435,0.04,0.6,0.2,0.2,4,0,0,94199,,0.0920289855,0.052173913,1,0,1380,25,55.2,57,30
140022923,Graduation,Married,24,0.6363636364,0.0202020202,0.3333333333,0.0101010101,0.0769230769,0.4615384615,0.2307692308,0.3076923077,7,0,0,37126,,0.0404040404,0,0,0,99,13,7.6153846154,37,40
140022935,2n Cycle,Together,6,0.0588235294,0.1470588235,0.5294117647,0.0882352941,0.1818181818,0.4545454545,0.1818181818,0.3636363636,8,0,1,22842,,0.2941176471,0.1764705882,0,1,34,11,3.0909090909,43,28
140022947,Graduation,Together,42,0.4964539007,0.0212765957,0.3971631206,0.0283687943,0.2857142857,0.5,0.2142857143,0.2857142857,7,1,0,45490,,0.0780141844,0.0567375887,0,1,141,14,10.071428571,63,36
140022956,Master,Married,44,0.4561403509,0.0350877193,0.4210526316,0.0175438596,0.2857142857,0.5,0.1428571429,0.3571428571,4,0,0,44801,,0.350877193,0.0701754386,0,1,57,14,4.0714285714,44,27
140022962,2n Cycle,Single,30,0.4207723036,0.0206391478,0.4254327563,0.1145139814,0.2068965517,0.5172413793,0.2413793103,0.2413793103,6,0,1,85179,,0.0252996005,0.0186418109,0,1,1502,29,51.793103448,41,30
140022968,Master,Widow,54,0.6284722222,0,0.3194444444,0.0173611111,0.0555555556,0.5,0.1666666667,0.3333333333,6,0,0,64506,,0.0451388889,0.0347222222,0,1,288,18,16,67,31
140023031,Graduation,Divorced,31,0.4174311927,0.0834862385,0.3506422018,0.0500917431,0.1666666667,0.4166666667,0.25,0.3333333333,7,0,0,40648,,0.1001834862,0.0983486239,0,1,59.89010989,12,4.9908424908,50,38
140023049,2n Cycle,Together,46,0.2334322453,0.0108803165,0.53115727,0.0741839763,0.0357142857,0.3571428571,0.1785714286,0.4642857143,2,0,0,88091,,0.2650840752,0.1503461919,0,1,1011,28,36.107142857,35,36
140023052,Graduation,Married,87,0.4680851064,0.0734042553,0.3319148936,0.0287234043,0.0357142857,0.3571428571,0.2857142857,0.3571428571,5,0,0,69138,,0.3425531915,0.0978723404,0,1,940,28,33.571428571,55,36
140023070,Graduation,Single,22,0.4838709677,0.064516129,0.3548387097,0.0322580645,0.1666666667,0.5,0.1666666667,0.3333333333,6,0,0,31868,,0.2580645161,0.064516129,0,1,31,12,2.5833333333,39,23
140023088,Graduation,Divorced,12,0.3017241379,0.0215517241,0.5517241379,0.0474137931,0.1875,0.5,0.25,0.25,7,0,1,47267,,0.5344827586,0.0775862069,0,1,232,16,14.5,47,34
140023091,2n Cycle,Married,38,0.462962963,0.0505050505,0.3080808081,0.0925925926,0.0454545455,0.2727272727,0.2727272727,0.4545454545,1,0,0,89505,,0.1001683502,0.0858585859,0,0,1188,22,54,58,32
140023130,Master,Married,53,0.1709401709,0.0769230769,0.5555555556,0.1111111111,0.0769230769,0.5384615385,0.2307692308,0.2307692308,8,0,0,51320,,0.4273504274,0.0854700855,0,1,117,13,9,37,36
140023136,Graduation,Single,18,0.8558467742,0,0.0997983871,0.0262096774,0.0322580645,0.4838709677,0.1935483871,0.3225806452,5,0,0,88942,,0.0866935484,0.0181451613,1,1,992,31,32,62,37
140023148,Graduation,Together,26,0.4256179775,0.0480898876,0.4337078652,0.0287640449,0.0416666667,0.5,0.2916666667,0.2083333333,5,0,1,85612,,0.1253932584,0.0638202247,1,0,2225,24,92.708333333,47,45
140023160,PhD,Married,91,0.4357848518,0.0603732162,0.4720087816,0,0.0344827586,0.275862069,0.3448275862,0.3793103448,2,0,0,91850,,0.010428101,0.0318331504,0,0,1822,29,62.827586207,29,38
140023163,Graduation,Together,89,0.3684210526,0.1578947368,0.3157894737,0.0526315789,0.1,0.5,0.2,0.3,6,0,0,36927,,0.3157894737,0.1052631579,0,1,19,10,1.9,44,26
140023166,2n Cycle,Single,43,0.0239366775,0.2633034522,0.1196833874,0.2154300973,0.1538461538,0.4615384615,0.2307692308,0.3076923077,6,0,0,23288.917526,,0.909593744,0.3776463857,0,0,41.77689243,13,3.21360711,29,24
140023184,Basic,Single,88,0.0744680851,0.1808510638,0.3191489362,0.085106383,0.0833333333,0.5,0.1666666667,0.3333333333,8,0,0,26429,,0.1276595745,0.3404255319,0,0,94,12,7.8333333333,51,34
140023187,Master,Married,59,0.6619047619,0.0095238095,0.2952380952,0.0047619048,0.25,0.5,0.1875,0.3125,8,0,0,55445,,0.1,0.0285714286,1,1,210,16,13.125,60,43
140023205,Graduation,Married,39,0.6543367347,0.0140306122,0.2551020408,0.0408163265,0.2222222222,0.4444444444,0.2222222222,0.3333333333,8,0,0,53413,,0.0242346939,0.0357142857,0,1,784,27,29.037037037,45,43
140023211,Graduation,Single,30,0.3853658537,0.0397212544,0.5163763066,0.0167247387,0,0.2702702703,0.3513513514,0.3783783784,2,0,1,102477,,0.0174216028,0.0418118467,1,0,1435,37,38.783783784,53,32
140023214,2n Cycle,Together,48,0.7471910112,0.0823970037,0.138576779,0.0168539326,0.1304347826,0.4782608696,0.2173913043,0.3043478261,6,0,0,68028,,0.0224719101,0.0149812734,0,1,534,23,23.217391304,61,36
140023217,Basic,Married,86,0.3109540636,0.1908127208,0.2597173145,0.1660777385,0.1538461538,0.3461538462,0.1538461538,0.5,5,0,0,63876,,0.5265017668,0.0724381625,0,0,566,26,21.769230769,40,45
140023223,Graduation,Married,97,0.1294117647,0,0.6352941176,0.1176470588,0.0833333333,0.5,0.1666666667,0.3333333333,7,0,0,46416,,0.1882352941,0.1176470588,0,1,85,12,7.0833333333,37,38
140023229,Master,Together,11,0.76,0,0.2181818182,0.0072727273,0.2222222222,0.5555555556,0.1666666667,0.2777777778,8,0,0,51448,,0.0727272727,0.0145454545,0,1,275,18,15.277777778,59,40
140023238,Master,Together,24,0.4705075446,0,0.4334705075,0.0301783265,0.08,0.4,0.28,0.32,4,0,0,79096,,0.0109739369,0.0658436214,0,1,1458,25,58.32,54,44
140023256,Graduation,Together,84,0.7,0.0285714286,0.1357142857,0.05,0.0555555556,0.5,0.2222222222,0.2777777778,4,0,0,79921,,0.2714285714,0.0857142857,0,1,280,18,15.555555556,55,23
140023301,2n Cycle,Single,67,0.1361702128,0.0329787234,0.7563829787,0.0223404255,0.0384615385,0.3076923077,0.3076923077,0.3846153846,1,0,0,88511,,0.0680851064,0.0521276596,0,0,940,26,36.153846154,35,39
140023304,Graduation,Single,16,0.6303501946,0.0350194553,0.2178988327,0.0155642023,0.1176470588,0.2941176471,0.2941176471,0.4117647059,1,0,0,65036,,0.0661478599,0.1011673152,0,1,257,17,15.117647059,45,25
140023322,2n Cycle,Married,57,0.2295081967,0.1475409836,0.2786885246,0.0491803279,0.0833333333,0.4166666667,0.25,0.3333333333,4,0,0,17830,,0.4590163934,0.2950819672,0,0,61,12,5.0833333333,35,39
140023340,2n Cycle,Together,7,0.6606060606,0.0121212121,0.3090909091,0.0060606061,0.1333333333,0.4666666667,0.2,0.3333333333,6,0,0,67063,,0.0606060606,0.0121212121,0,1,165,15,11,60,40
140023373,PhD,Married,63,0.8591549296,0.014084507,0.1267605634,0,0.125,0.5416666667,0.125,0.3333333333,6,0,0,76671,,0.0228873239,0,0,0,568,24,23.666666667,40,25
140023412,Master,Married,22,0.4459459459,0.0135135135,0.4797297297,0.0067567568,0.2142857143,0.5,0.1428571429,0.3571428571,7,0,1,52545,,0.2635135135,0.0540540541,1,1,148,14,10.571428571,44,27
140023418,Graduation,Single,82,0.2965359726,0.0491054435,0.5317853064,0.007613247,0.0333333333,0.2333333333,0.3333333333,0.4333333333,1,0,0,100073,,0.0963075752,0.1149600305,1,0,2627,30,87.566666667,49,37
140023421,Master,Married,39,0.8351648352,0,0.156043956,0.0087912088,0.1818181818,0.5,0.1363636364,0.3636363636,8,0,0,61883,,0.0989010989,0,1,1,455,22,20.681818182,48,39
140023427,Graduation,Married,91,0.3329383886,0.1161137441,0.3483412322,0.0485781991,0.0384615385,0.4615384615,0.1923076923,0.3461538462,7,0,0,55858,,0.1113744076,0.154028436,0,0,844,26,32.461538462,35,45
140023448,Graduation,Widow,29,0.8269230769,0,0.1730769231,0,0.1666666667,0.5,0.1666666667,0.3333333333,7,0,0,57366,,0.2115384615,0,0,1,52,12,4.3333333333,48,32
140023451,2n Cycle,Together,91,0.356545961,0.1069637883,0.5080779944,0.0105849582,0.0476190476,0.380952381,0.380952381,0.2380952381,1,0,0,104965,,0.069637883,0.0178272981,0,0,1795,21,85.476190476,29,28
140023457,Basic,Married,69,0.5904,0.024,0.3392,0.0144,0.1666666667,0.4166666667,0.1666666667,0.4166666667,6,0,0,59371,,0.0672,0.032,0,1,625,24,26.041666667,51,38
140023472,PhD,Together,9,0.6639676113,0.024291498,0.2955465587,0,0.1363636364,0.2727272727,0.1818181818,0.5454545455,2,0,0,65401,,0.0465587045,0.016194332,0,1,494,22,22.454545455,66,27
140023493,Graduation,Together,45,0.2209302326,0.0930232558,0.5465116279,0.023255814,0.1666666667,0.5,0.1666666667,0.3333333333,7,0,0,48558,,0.0813953488,0.1162790698,0,1,86,12,7.1666666667,45,36
140023529,Graduation,Married,12,0.425672444,0.0462340857,0.4288610017,0.0143485093,0.0869565217,0.3913043478,0.1739130435,0.4347826087,5,0,0,69947,,0.0398569704,0.0848839593,0,1,627.24285714,23,27.271428571,55,39
140023559,Basic,Together,38,0.0740740741,0.4074074074,0.2962962963,0.2222222222,0.1818181818,0.4545454545,0.1818181818,0.3636363636,8,0,0,24485,,0.2592592593,0,0,1,27,11,2.4545454545,41,40
140023562,Graduation,Married,17,0.4365030675,0.0595092025,0.3929447853,0,0,0.3783783784,0.2702702703,0.3513513514,5,0,1,106605,,0.0205521472,0.1110429448,3,0,3260,37,88.108108108,66,42
140023571,Master,Together,17,0.7272727273,0,0.2727272727,0,0.0909090909,0.4545454545,0.1818181818,0.3636363636,4,0,0,62139,,0,0,0,1,44,11,4,63,29
140023574,Master,Married,56,0.5518362655,0.0513894521,0.3237055204,0.0230532121,0.0294117647,0.4411764706,0.2941176471,0.2647058824,5,0,0,96513,,0.0158490833,0.0500155499,0,1,2082.1393443,34,61.239392478,49,44
140023610,Basic,Single,0,0.1590909091,0.2727272727,0.3181818182,0.1590909091,0.0909090909,0.4545454545,0.2727272727,0.2727272727,4,0,0,33017,,0.8181818182,0.0909090909,0,1,44,11,4,59,26
140023616,Graduation,Divorced,68,0.523364486,0.0093457944,0.3785046729,0.023364486,0.0625,0.4375,0.25,0.3125,3,0,0,49224,,0.2196261682,0.0654205607,0,0,214,16,13.375,61,31
140023625,Graduation,Married,90,0.3314424635,0.0802269044,0.4157212318,0.0348460292,0.0476190476,0.380952381,0.2857142857,0.3333333333,1,0,0,88438,,0.0097244733,0.1377633712,0,0,1234,21,58.761904762,68,32
140023646,PhD,Single,68,0.8,0,0.2,0,0.3076923077,0.4615384615,0.2307692308,0.3076923077,8,0,0,35104,,0.04,0,0,1,75,13,5.7692307692,43,40
140023655,Graduation,Single,68,0.4264705882,0,0.4852941176,0.0294117647,0.0769230769,0.4615384615,0.1538461538,0.3846153846,5,1,0,46794,,0.2794117647,0.0588235294,0,1,68,13,5.2307692308,35,25
140023670,2n Cycle,Single,27,0.3573817487,0.0210224558,0.4811275681,0.049689441,0.0384615385,0.2692307692,0.4230769231,0.3076923077,1,0,1,92504.21147,,0.0950788342,0.0907787864,0,0,2093,26,80.5,53,44
140023712,Graduation,Married,1,0.653806048,0.039624609,0.2221063608,0.015641293,0.1034482759,0.3448275862,0.1724137931,0.4827586207,3,0,0,78461,,0.0792492179,0.0688216893,0,1,959,29,33.068965517,52,35
140023718,Graduation,Married,31,0.4090909091,0.0272727273,0.4363636364,0.0363636364,0.0769230769,0.5384615385,0.1538461538,0.3076923077,9,0,0,36129,,0.0545454545,0.0909090909,0,1,110,13,8.4615384615,42,39
140023730,2n Cycle,Married,29,0.2402234637,0.2312849162,0.1709497207,0.0156424581,0.0333333333,0.3333333333,0.2333333333,0.4333333333,2,0,0,103185,,0.0893854749,0.3418994413,1,0,895,30,29.833333333,60,35
140023745,Graduation,Together,4,0.4194778208,0.0460554284,0.4763210072,0.0149368957,0,0.44,0.36,0.2,3,0,1,107159,,0.026969395,0.0432088479,3,0,2410.1393443,25,96.40557377,56,43
140023766,Graduation,Single,63,0.3341584158,0.172029703,0.4579207921,0.0173267327,0.05,0.35,0.25,0.4,1,0,0,94581,,0.1361386139,0.0185643564,1,0,1616,20,80.8,39,32
140023802,2n Cycle,Divorced,41,0.8145454545,0.0109090909,0.1527272727,0.0072727273,0.3888888889,0.6111111111,0.1666666667,0.2222222222,9,0,0,57243,,0.1345454545,0.0145454545,0,1,275,18,15.277777778,46,41
140023829,Basic,Together,29,0.4151624549,0.09566787,0.2039711191,0.0794223827,0.1363636364,0.5,0.1363636364,0.3636363636,5,0,0,70863,,0.0740072202,0.2057761733,0,1,554,22,25.181818182,50,30
140023838,Basic,Married,65,0.0352255982,0.2994175847,0.1056767946,0.2818047856,0.0833333333,0.5,0.1666666667,0.3333333333,5,0,0,36420,,0.4403199775,0.2778752368,0,0,56.77689243,12,4.7314077025,39,25
140023841,2n Cycle,Married,26,0.1111111111,0.2666666667,0.3333333333,0.1111111111,0.0909090909,0.4545454545,0.1818181818,0.3636363636,9,0,0,27905,,0.5333333333,0.1777777778,0,1,45,11,4.0909090909,38,45
140023847,2n Cycle,Single,75,0.3636363636,0,0.3636363636,0,0.1,0.4,0.2,0.4,8,0,0,36313,,0.3636363636,0.2727272727,0,1,22,10,2.2,55,44
140023850,Graduation,Single,4,0.7874837027,0,0.1955671447,0.0169491525,0.3333333333,0.5185185185,0.1481481481,0.3333333333,8,0,1,59406,,0.0482398957,0,0,1,767,27,28.407407407,56,38
140023856,Graduation,Married,39,0.7222222222,0.1111111111,0.1666666667,0,0.1,0.4,0.3,0.3,6,0,0,26995,,0.4444444444,0,0,1,18,10,1.8,46,33
140023871,Graduation,Married,84,0.3947368421,0.0657894737,0.3815789474,0.1052631579,0.0833333333,0.4166666667,0.25,0.3333333333,2,0,0,53816,,0.1315789474,0.0526315789,0,1,76,12,6.3333333333,48,29
140023907,Graduation,Married,4,0.7762803235,0.0404312668,0.1212938005,0.0080862534,0.05,0.5,0.15,0.35,6,0,0,55932,,0.4393530997,0.0539083558,0,0,371,20,18.55,45,34
140023955,Graduation,Single,17,0.7575757576,0.0606060606,0.1818181818,0,0.1818181818,0.4545454545,0.1818181818,0.3636363636,5,0,0,53610,,0.0606060606,0,0,1,33,11,3,57,26
