Education,Marital_Status,MntMiniatures,MntPainting_Material,MntCard_Games,MntMagazines,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,Complain,DepVar,_WARN_,IMP_MntBrandA__Material,IMP_MntScenario,Childhome,RANGE_Frq,RANGE_IMP_Income,RANGE_Mnt,RANGE_NumWebVisitsMonth,RANGE_Recency,RANGE_age,RANGE_average_purchase,RANGE_campaign_acceptance,RANGE_loyalty
2n Cycle,Married,0.4272151899,0.1202531646,0.2436708861,0.0506329114,0.1111111111,0.4444444444,0.2222222222,0.3333333333,0,0,,0.1898734177,0.1582278481,1,0.2666666667,0.6384312352,0.0944324823,0.3636363636,0.8383838384,0.4909090909,0.1200256225,0,0.347826087
Graduation,Divorced,0.8571428571,0,0.1428571429,0,0.1666666667,0.5,0.1666666667,0.3333333333,0,0,,0.0634920635,0,1,0.0666666667,0.3591700954,0.0166102738,0.3636363636,0.2929292929,0.5636363636,0.0313475859,0,0.7391304348
Graduation,Together,0.0537634409,0.1182795699,0.3870967742,0.1397849462,0.2857142857,0.5,0.1428571429,0.3571428571,0,0,,0.2795698925,0.3010752688,1,0.1333333333,0.2802328635,0.0258382036,0.2727272727,0.1212121212,0.2363636364,0.0413849902,0,0.0434782609
Graduation,Married,0.5441176471,0.0088235294,0.3882352941,0.0294117647,0.1052631579,0.5263157895,0.1578947368,0.3157894737,0,0,,0.0558823529,0.0294117647,1,0.3,0.4077037556,0.1018148262,0.5454545455,1,0.4909090909,0.1224698788,0,0.7826086957
Basic,Divorced,0.2142857143,0.1428571429,0.1428571429,0.2142857143,0.1,0.4,0.2,0.4,0,0,,0.2142857143,0.2857142857,1,0,0.1930053401,0.0015379883,0.0909090909,0.6767676768,0.4363636364,0.0036031708,0,0.652173913
Graduation,Together,0.3265306122,0.0340136054,0.4285714286,0.0612244898,0.2142857143,0.5,0.1428571429,0.3571428571,0,0,,0.2176870748,0.1496598639,1,0.1333333333,0.2310951589,0.0424484774,0.3636363636,0.3939393939,0.2909090909,0.0691808792,0,0.8260869565
Graduation,Married,0.4390243902,0.1219512195,0.3414634146,0.0487804878,0.0909090909,0.4545454545,0.1818181818,0.3636363636,0,0,,0,0.0487804878,1,0.0333333333,0.190090169,0.0098431252,0.0909090909,0.3838383838,0.2363636364,0.020374293,0,0
PhD,Together,0.6949152542,0.0508474576,0.2033898305,0.0338983051,0.1764705882,0.4117647059,0.1764705882,0.4117647059,0,0,,0.1059322034,0.0169491525,1,0.2333333333,0.5877440252,0.0698246693,0.2727272727,0.8484848485,0.7272727273,0.0935552698,0,0.6086956522
PhD,Married,0.6862068966,0.0620689655,0.1620689655,0.0068965517,0.0555555556,0.3888888889,0.2777777778,0.3333333333,0,0,,0.0344827586,0.0827586207,1,0.2666666667,0.4908167732,0.0864349431,0.2727272727,0.9898989899,0.4,0.1096164625,0,0.1304347826
Basic,Single,0.5205479452,0.1643835616,0.2328767123,0,0.1666666667,0.4166666667,0.1666666667,0.4166666667,0,0,,0.5068493151,0.0821917808,1,0.0666666667,0.3638361201,0.0196862504,0.1818181818,0.2525252525,0.6,0.0373528705,0,0.652173913
Graduation,Single,0.6297117517,0.0110864745,0.3392461197,0.0066518847,0.1904761905,0.5238095238,0.1904761905,0.2857142857,0,0,,0.0909090909,0.0133037694,1,0.3666666667,0.5732644664,0.1359581667,0.6363636364,0.4444444444,0.8909090909,0.148279057,0,0.4782608696
Basic,Single,0.0632411067,0.3794466403,0.3675889328,0.1185770751,0.1875,0.5,0.1875,0.3125,0,0,,0.1422924901,0.0711462451,1,0.2,0.427567189,0.0750538296,0.3636363636,0.797979798,0.2727272727,0.1074645688,0,0.8695652174
Master,Married,0.4964401294,0.0245954693,0.4466019417,0,0.0384615385,0.4230769231,0.3846153846,0.1923076923,0,1,,0.0103559871,0.0323624595,0,0.5333333333,0.7650879804,0.4724700092,0.6363636364,0.3838383838,0.4727272727,0.4217372826,0.25,0.2608695652
Master,Married,0.215304799,0.1887159533,0.3670557717,0.0667963684,0,0.3333333333,0.3333333333,0.3333333333,0,0,,0.0486381323,0.1621271077,0,0.4666666667,0.782964195,0.4715472162,0.3636363636,0.5454545455,0.5272727273,0.4565217391,0,0.0869565217
2n Cycle,Single,0.5714285714,0.0714285714,0.2857142857,0,0.1666666667,0.4166666667,0.1666666667,0.4166666667,0,0,,0.2857142857,0.0714285714,1,0.0666666667,0.257716887,0.0058443556,0.0909090909,0.404040404,0.3818181818,0.0103290896,0,0.3043478261
Graduation,Married,0.5893708002,0.0245571167,0.3560781918,0,0.0769230769,0.4615384615,0.1538461538,0.3846153846,0,0,,0.5034208919,0.0299938913,1,0.1,0.3653506084,0.0222832316,0.1818181818,0.8181818182,0.2,0.0386607953,0,0.1304347826
Master,Together,0.7153024911,0.0106761566,0.2740213523,0,0.2777777778,0.5,0.1666666667,0.3333333333,0,0,,0.0925266904,0,1,0.2666666667,0.4441827891,0.0836665641,0.4545454545,0.1111111111,0.3636363636,0.1060132917,0.25,0.3043478261
PhD,Married,0.5188916877,0.0377833753,0.2544080605,0.0528967254,0.3,0.4,0.15,0.45,0,0,,0.234256927,0.1360201511,1,0.3333333333,0.4375820713,0.119347893,0.3636363636,0.696969697,0.6181818182,0.1365601729,0,0.3043478261
Master,Single,0.3075506446,0.0368324125,0.4972375691,0.1104972376,0.0909090909,0.5,0.2272727273,0.2727272727,0,0,,0.167587477,0.0478821363,0,0.4,0.265009192,0.1642571516,0.6363636364,0.3838383838,0.2545454545,0.1713799052,0,0.9565217391
Basic,Married,0.4663173653,0.0239520958,0.3585329341,0.1077844311,0.0476190476,0.2857142857,0.2857142857,0.4285714286,0,1,,0.0269461078,0.0434131737,0,0.3666666667,0.651895299,0.4081820978,0.1818181818,0.2323232323,0.7454545455,0.4519748807,0.25,0.9130434783
Graduation,Together,0.4749232344,0.0491299898,0.3807574207,0.0296827021,0.0476190476,0.4285714286,0.1904761905,0.380952381,0,0,,0.0107471853,0.065506653,0,0.3666666667,0.8244156526,0.5982774531,0.4545454545,0.9191919192,0.5636363636,0.6640472187,0.75,0.2173913043
Graduation,Married,0.8976660682,0.0143626571,0.0700179533,0,0.25,0.4166666667,0.1666666667,0.4166666667,0,0,,0.2244165171,0.0179533214,0,0.4666666667,0.413078876,0.1685635189,0.5454545455,0.0909090909,0.4545454545,0.1607614701,0,0.9565217391
Graduation,Married,0.0967741935,0.0967741935,0.6774193548,0.064516129,0.0909090909,0.4545454545,0.1818181818,0.3636363636,0,0,,0.2258064516,0.064516129,1,0.0333333333,0.2806705769,0.0067671486,0.0909090909,0.4343434343,0.3272727273,0.0138230734,0,0.1739130435
2n Cycle,Married,0.3532338308,0.0447761194,0.2646766169,0.0626865672,0.1428571429,0.4642857143,0.25,0.2857142857,0,0,,0.0388059701,0.2746268657,1,0.6,0.7251860282,0.3063672716,0.8181818182,0.3838383838,0.3272727273,0.2521704814,0,0.3913043478
2n Cycle,Single,0.462406015,0.1111707841,0.3716433942,0.022556391,0.0333333333,0.3333333333,0.2333333333,0.4333333333,0,0,,0.0429645542,0.0322234157,0,0.6666666667,0.8162391666,0.5699784682,0.5454545455,0.696969697,0.0545454545,0.4407878933,0.5,0.5217391304
Graduation,Together,0.393946516,0.1084599585,0.3016932179,0.0660733081,0.0384615385,0.3846153846,0.4230769231,0.1923076923,0,0,,0.2194132494,0.1298269995,1,0.5333333333,0.5944848113,0.2439678081,0.5454545455,0.0808080808,0.6,0.2158408353,0,0.4347826087
PhD,Married,0.8537735849,0,0.1273584906,0,0.24,0.48,0.32,0.2,0,1,,0.4323899371,0.0188679245,1,0.5,0.4660334413,0.1928637342,0.7272727273,0.0505050505,0.4363636364,0.1768436224,0.25,0.7826086957
Graduation,Divorced,0.3454545455,0.1272727273,0.2636363636,0.1,0.0769230769,0.4615384615,0.1538461538,0.3846153846,0,0,,0.3272727273,0.1636363636,1,0.1,0.3634246695,0.0310673639,0.2727272727,0.9898989899,0.3090909091,0.054491029,0,0.3913043478
Master,Single,0.5757575758,0.0909090909,0.1818181818,0.0909090909,0.1818181818,0.4545454545,0.2727272727,0.2727272727,0,0,,0.696969697,0.0606060606,1,0.0333333333,0.1566926377,0.0073823439,0.3636363636,0.3434343434,0.5818181818,0.0151333173,0,0.9565217391
PhD,Widow,0.90625,0,0.09375,0,0.0909090909,0.4545454545,0.1818181818,0.3636363636,0,0,,0.125,0,1,0.0333333333,0.3408561674,0.0070747462,0.1818181818,0.2222222222,0.7454545455,0.0144781954,0,0.0869565217
Graduation,Together,0.6345776031,0.0648330059,0.2337917485,0,0.1818181818,0.5,0.2272727273,0.2727272727,0,0,,0.2259332024,0.0667976424,1,0.4,0.5783682045,0.1537988311,0.6363636364,0.101010101,0.3090909091,0.1602428319,0,0.5652173913
PhD,Married,0.6777108434,0.015060241,0.2319277108,0.0572289157,0.2631578947,0.4210526316,0.2105263158,0.3684210526,0,0,,0.0361445783,0.0180722892,1,0.3,0.4936093846,0.0993540449,0.3636363636,0.3131313131,0.6,0.1194356297,0,0.652173913
Master,Married,0.734001542,0.0138781804,0.2081727062,0.0254433308,0.08,0.36,0.24,0.4,0,0,,0.0123361604,0.0185042406,1,0.5,0.7094283463,0.396185789,0.4545454545,0.7474747475,0.8909090909,0.3673792938,0,0.6086956522
Master,Married,0.7728337237,0.0117096019,0.1943793911,0.0070257611,0.380952381,0.4285714286,0.1428571429,0.4285714286,0,0,,0.0960187354,0.0140515222,1,0.3666666667,0.4756981528,0.1285758228,0.4545454545,0.3636363636,0.5090909091,0.140043238,0,0.5217391304
PhD,Together,0.4666666667,0.0833333333,0.3,0.05,0.0833333333,0.5,0.1666666667,0.3333333333,0,0,,0.2166666667,0.1,0,0.0666666667,0.2016195395,0.0156874808,0.1818181818,0.8080808081,0.3818181818,0.0295460005,0,0.652173913
Graduation,Single,0.2355212355,0.0810810811,0.2625482625,0.0347490347,0.25,0.5,0.1875,0.3125,0,0,,0.1814671815,0.3861003861,1,0.2,0.4691236978,0.0768994156,0.3636363636,0.4444444444,0.5454545455,0.1101669469,0,0.347826087
Graduation,Together,0.8333333333,0,0.1666666667,0,0.1,0.5,0.2,0.3,0,0,,0.1111111111,0,1,0,0.3649216493,0.002768379,0.1818181818,0.3131313131,0.7272727273,0.0064857074,0,0.4782608696
Basic,Married,0.0779220779,0.3506493506,0.1038961039,0.1558441558,0.0833333333,0.5,0.1666666667,0.3333333333,0,0,,0.3766233766,0.3116883117,0,0.0666666667,0.3052875777,0.020916641,0.3636363636,0.5151515152,0.8545454545,0.0397549844,0,0.0869565217
Graduation,Together,0.477658905,0.1258653241,0.1636249213,0.0830711139,0.037037037,0.4444444444,0.2222222222,0.3333333333,0,0,,0.0320956576,0.1497797357,0,0.5666666667,0.5073535849,0.4860043064,0.7272727273,0.4141414141,0.5636363636,0.4176208397,0,0.8260869565
Graduation,Married,0.2822695035,0.0241134752,0.5957446809,0.0141843972,0.0344827586,0.275862069,0.2413793103,0.4827586207,0,0,,0.1219858156,0.0836879433,0,0.6333333333,0.78057428,0.4309443248,0.3636363636,0.595959596,0.4363636364,0.3438915901,0.25,0.4347826087
2n Cycle,Widow,0.1953969,0.032409582,0.651949272,0.0197275716,0.05,0.35,0.4,0.25,0,0,,0.0281822452,0.1005166745,0,0.3333333333,0.8206600718,0.652107044,0.2727272727,0.6868686869,0.7636363636,0.7606293538,0,0.2173913043
Graduation,Together,0.4680412371,0.3,0.1639175258,0.0226804124,0.05,0.45,0.3,0.25,0,0,,0.0577319588,0.0453608247,0,0.3333333333,0.8567714261,0.2956013534,0.4545454545,0.1818181818,0.4545454545,0.3430218592,0,0.7826086957
Graduation,Together,0.4885844749,0,0.4733637747,0.0076103501,0.0833333333,0.2916666667,0.2916666667,0.4166666667,0,0,,0.097412481,0.0304414003,1,0.4666666667,0.5329335551,0.1993232851,0.2727272727,0.7171717172,0.7636363636,0.1907878933,0,0.0434782609
Master,Single,0.3451692816,0.0239471511,0.6011560694,0.014863749,0.0476190476,0.2857142857,0.380952381,0.3333333333,0,1,,0.0305532618,0.014863749,0,0.3666666667,0.5919373194,0.36973239,0.1818181818,0.0606060606,0.8363636364,0.4090799904,0.25,0.1304347826
Master,Divorced,0.5928338762,0.0390879479,0.3273615635,0.0244299674,0.1666666667,0.4583333333,0.1666666667,0.375,0,0,,0.0553745928,0.016286645,1,0.4666666667,0.6391841022,0.1860965857,0.6363636364,0.9494949495,0.7818181818,0.1778765313,0,0.2608695652
Graduation,Married,0.829787234,0,0.1276595745,0,0.0769230769,0.4615384615,0.1538461538,0.3846153846,0,0,,0.0638297872,0.0425531915,1,0.1,0.3921124048,0.0261458013,0.2727272727,0.9292929293,0.8181818182,0.0456216855,0,0.0869565217
Graduation,Single,0.3294528522,0.2898719441,0.1862630966,0.1571594878,0.0625,0.34375,0.21875,0.4375,0,0,,0.0430733411,0.0372526193,0,0.7333333333,0.7126849339,0.2614580129,0.6363636364,0.8484848485,0.3090909091,0.1869595244,0,0.9130434783
Graduation,Married,0.3177570093,0.0093457944,0.4548286604,0.0934579439,0.2777777778,0.3333333333,0.2777777778,0.3888888889,0,0,,0.1433021807,0.1246105919,1,0.2666666667,0.5163704806,0.0959704706,0.1818181818,0.6060606061,0.8,0.1220273841,0,0.0434782609
Graduation,Married,0.8548601864,0.0279627164,0.0985352863,0,0.037037037,0.4814814815,0.1481481481,0.3703703704,0,0,,0.0998668442,0.0186418109,1,0.5666666667,0.6112404797,0.2282374654,0.8181818182,0.5454545455,0.7272727273,0.1939573491,0,0.1304347826
PhD,Together,0.6478873239,0.0281690141,0.2816901408,0.014084507,0.1538461538,0.4615384615,0.2307692308,0.3076923077,0,1,,0.4507042254,0.0281690141,1,0.1,0.2333625142,0.0190710551,0.2727272727,0.1111111111,0.5272727273,0.0328720043,0.25,0.0869565217
Graduation,Divorced,0.4594594595,0.0608108108,0.3851351351,0.0135135135,0.1428571429,0.4285714286,0.2857142857,0.2857142857,0,0,,0.3648648649,0.0810810811,1,0.1333333333,0.283944673,0.0427560751,0.2727272727,0.9494949495,0.5272727273,0.0696956179,0,0.9130434783
Graduation,Divorced,0.0714285714,0.0714285714,0.4523809524,0.119047619,0.1538461538,0.4615384615,0.2307692308,0.3076923077,0,0,,0.2023809524,0.2857142857,0,0.1,0.1164930404,0.0230698247,0.2727272727,0.898989899,0.9454545455,0.0400783459,0,0.7391304348
Master,Married,0.7761437908,0.0138888889,0.2099673203,0,0.1176470588,0.4411764706,0.2647058824,0.2941176471,0,1,,0.0236928105,0,1,0.8,0.5803379147,0.3737311596,1,0.2424242424,0.8363636364,0.2529425895,0.75,0.2608695652
Graduation,Single,0.5276907001,0.0647857889,0.2194357367,0.0856844305,0.1052631579,0.4736842105,0.2631578947,0.2631578947,0,0,,0.0668756531,0.1024033438,1,0.3,0.6105401383,0.2916025838,0.4545454545,0.0909090909,0.6909090909,0.3564863395,0,0.2608695652
2n Cycle,Single,0.5555555556,0,0.3333333333,0.1111111111,0.1,0.5,0.2,0.3,0,0,,0.7777777778,0,1,0,0.2404359625,0,0.1818181818,0.404040404,0.5454545455,0,0,0.2608695652
Graduation,Single,0.5433070866,0.0905511811,0.2086614173,0.0708661417,0.1176470588,0.5882352941,0.2352941176,0.1764705882,0,0,,0.3700787402,0.0866141732,1,0.2333333333,0.2598266655,0.0753614273,0.5454545455,0.2626262626,0.3454545455,0.1011855138,0.25,0.9565217391
Graduation,Married,0.5539772727,0.0397727273,0.3494318182,0.0397727273,0.2105263158,0.4736842105,0.2105263158,0.3157894737,0,0,,0.2585227273,0.0170454545,1,0.3,0.5290904316,0.1055059982,0.4545454545,0.4444444444,0.5818181818,0.1270212524,0,0.5652173913
Basic,Together,0.1,0.28125,0.3625,0.01875,0.1764705882,0.4705882353,0.1764705882,0.3529411765,0,0,,0.26875,0.2375,1,0.2333333333,0.4475181651,0.095662873,0.3636363636,0.1313131313,0.3090909091,0.1291630753,0,0.6956521739
Master,Divorced,0.6769230769,0.0384615385,0.2461538462,0.0230769231,0.2857142857,0.5,0.1428571429,0.3571428571,0,0,,0.2923076923,0.0153846154,1,0.1333333333,0.3093408036,0.0372193171,0.4545454545,0.4949494949,0.5272727273,0.0604303215,0,0.9565217391
2n Cycle,Single,0.8672985782,0.0142180095,0.0995260664,0,0.48,0.48,0.16,0.36,0,1,,0.0616113744,0.018957346,1,0.5,0.6455484549,0.3866502615,0.7272727273,0.3636363636,0.6727272727,0.3584434302,1,0.7391304348
Master,Together,0.8386075949,0.0284810127,0.1139240506,0.0189873418,0.1578947368,0.4736842105,0.1578947368,0.3684210526,0,0,,0.2594936709,0,1,0.3,0.442651399,0.0944324823,0.4545454545,0.1212121212,0.8363636364,0.1133671315,0.5,0.2608695652
Master,Married,0.4911734164,0.0124610592,0.3997923157,0.0301142264,0.0476190476,0.380952381,0.380952381,0.2380952381,0,0,,0.0218068536,0.0664589823,0,0.3666666667,0.7626105226,0.5896647185,0.3636363636,0.8383838384,0.1454545455,0.6544387632,0.25,0.6086956522
Graduation,Married,0.2622516556,0.0887417219,0.5205298013,0.0101545254,0,0.3461538462,0.3076923077,0.3461538462,0,1,,0.0331125828,0.1183222958,0,0.5333333333,0.8698240392,0.6939403261,0.4545454545,0.0707070707,0.8,0.621297511,0.25,0.2173913043
Graduation,Single,0.225,0.15,0.575,0,0.1666666667,0.5,0.1666666667,0.3333333333,0,0,,0.4,0.05,1,0.0666666667,0.2017858706,0.0095355275,0.1818181818,0.1313131313,0.3818181818,0.0175354312,0,0.3043478261
Master,Together,0.170212766,0.1063829787,0.6808510638,0.0425531915,0.1666666667,0.5,0.1666666667,0.3333333333,0,0,,0.3404255319,0,1,0.0666666667,0.2834719426,0.0116887112,0.2727272727,0.3737373737,0.5454545455,0.0217391304,0,0.1739130435
Graduation,Married,0.6749090909,0.1047272727,0.0916363636,0.024,0.04,0.44,0.24,0.32,0,0,,0.0232727273,0.1047272727,1,0.5,0.7576906242,0.4201784066,0.6363636364,0.6666666667,0.6,0.3898630795,0.5,0.0434782609
Graduation,Divorced,0.601750547,0,0.2822757112,0.0153172867,0.2380952381,0.4761904762,0.2380952381,0.2857142857,0,0,,0.1881838074,0.1006564551,1,0.3666666667,0.3129650705,0.1378037527,0.5454545455,0.3232323232,0.4727272727,0.1503380117,0,0.6086956522
Graduation,Married,0.9412296564,0,0.0587703436,0,0.1739130435,0.2608695652,0.1739130435,0.5652173913,0,0,,0.0253164557,0,1,0.4333333333,0.6393766961,0.3374346355,0.2727272727,0.4343434343,0.6727272727,0.3400453268,0.5,0.6086956522
Graduation,Married,0.5833333333,0.0625,0.2916666667,0.0208333333,0.1666666667,0.5,0.1666666667,0.3333333333,0,0,,0.2291666667,0.0416666667,1,0.0666666667,0.3116169132,0.0119963088,0.2727272727,0.9494949495,0.5090909091,0.0223396589,0,0.8695652174
Graduation,Married,0.2272727273,0.0909090909,0.3636363636,0.3181818182,0.1,0.5,0.2,0.3,0,0,,0.4545454545,0,1,0,0.4011205463,0.0039987696,0.2727272727,0.3737373737,0.2,0.0093682441,0,0.2608695652
Basic,Together,0.1090909091,0.1090909091,0.3818181818,0.1090909091,0.1666666667,0.5,0.25,0.25,0,1,,0.5272727273,0.2909090909,1,0.0666666667,0.102486212,0.0141494925,0.3636363636,0.101010101,0.4363636364,0.0265433582,0.25,0.3043478261
Graduation,Single,0.0810810811,0.0540540541,0.3243243243,0.4324324324,0.2307692308,0.4615384615,0.2307692308,0.3076923077,0,0,,0.6486486486,0.1081081081,1,0.1,0.1570252998,0.0086127345,0.1818181818,0.8686868687,0.4,0.0140246494,0,0.1739130435
Graduation,Together,0.165085389,0.0370018975,0.7533206831,0.0445920304,0.0555555556,0.3888888889,0.2222222222,0.3888888889,0,0,,0.064516129,0,0,0.2666666667,0.8384662523,0.3214395571,0.2727272727,0.8686868687,0.7272727273,0.4154856273,0.75,0.7391304348
Graduation,Single,0.2674772036,0.179331307,0.2462006079,0.1367781155,0.0555555556,0.3888888889,0.3888888889,0.2222222222,0,1,,0.6048632219,0.170212766,0,0.2666666667,0.3021535499,0.0984312519,0.2727272727,0.2424242424,0.0909090909,0.1252302026,0.25,0.3913043478
2n Cycle,Single,0.208259587,0.0542772861,0.6666666667,0.016519174,0.05,0.35,0.25,0.4,0,0,,0.0200589971,0.0542772861,0,0.3333333333,0.6630569903,0.5186096586,0.2727272727,0.4545454545,0.1090909091,0.6042517415,0,0.5217391304
2n Cycle,Married,0.5263157895,0,0.4210526316,0.0526315789,0.1,0.5,0.2,0.3,0,0,,0.2105263158,0,1,0,0.4109078176,0.0030759766,0.2727272727,0.4646464646,0.5454545455,0.0072063416,0,0.4347826087
Graduation,Married,0.4327731092,0.0483193277,0.4852941176,0.0210084034,0.1428571429,0.380952381,0.1904761905,0.4285714286,0,0,,0.0861344538,0.012605042,1,0.3666666667,0.6260877178,0.1436481083,0.3636363636,0.0202020202,0.3636363636,0.1568580351,0,0.0434782609
Graduation,Together,0.3493975904,0.0240963855,0.3975903614,0.0120481928,0.0833333333,0.4166666667,0.1666666667,0.4166666667,0,0,,0.0361445783,0.2168674699,1,0.0666666667,0.4523855379,0.022762227,0.0909090909,0.4949494949,0.5454545455,0.0433581552,0,0.0434782609
Graduation,Together,0.1153846154,0.0769230769,0.5769230769,0.0769230769,0.1,0.5,0.2,0.3,0,0,,0.2692307692,0.1538461538,0,0,0.1989057165,0.0052291603,0.4545454545,0.4646464646,0.8,0.0122507807,0,0.8260869565
Graduation,Single,0.6465517241,0.0534482759,0.1724137931,0.0396551724,0.03125,0.40625,0.15625,0.4375,0,0,,0.0336206897,0.0879310345,0,0.7333333333,0.6446817824,0.3540449093,0.8181818182,0.6767676768,0.0909090909,0.2547441749,0.25,0.6086956522
Master,Together,0.4754716981,0.0226415094,0.4641509434,0.0226415094,0.1764705882,0.4705882353,0.1764705882,0.3529411765,0,0,,0.0641509434,0.0150943396,1,0.2333333333,0.2990107677,0.0787450015,0.3636363636,0.7878787879,0.4727272727,0.1058484407,0,0.2608695652
Graduation,Divorced,0.2653061224,0.0612244898,0.5510204082,0.0816326531,0.1666666667,0.5,0.1666666667,0.3333333333,0,0,,0,0.0408163265,1,0.0666666667,0.1652192944,0.0123039065,0.3636363636,0.7171717172,0.4363636364,0.0229401874,0,0.2173913043
Master,Single,0.6222222222,0,0.3777777778,0,0.0909090909,0.4545454545,0.1818181818,0.3636363636,0,0,,0.0666666667,0,1,0.0333333333,0.2400945461,0.0110735158,0.2727272727,0.6262626263,0.4363636364,0.0229947809,0,0
Graduation,Married,0.6398104265,0.0663507109,0.2796208531,0.0142180095,0.0625,0.375,0.25,0.375,0,0,,0.0473933649,0,1,0.2,0.4903615513,0.0621347278,0.1818181818,0.797979798,0.6181818182,0.0885479222,0,0.2173913043
Master,Married,0.4621993127,0.0369415808,0.4458762887,0.0223367698,0.0384615385,0.3846153846,0.3461538462,0.2692307692,0,1,,0.0751718213,0.0326460481,0,0.5333333333,0.7688260527,0.7133189788,0.5454545455,0.1414141414,0.2727272727,0.638759031,0.5,0.7826086957
Basic,Married,0.5834428384,0.0630749014,0.2273324573,0.0078843627,0.1538461538,0.5,0.2307692308,0.2692307692,0,0,,0.3731931669,0.1182654402,1,0.5333333333,0.4697102337,0.231313442,0.8181818182,0.5454545455,0.3272727273,0.2044383673,0,0.9565217391
